run,type,module,name,attrname,attrvalue,value
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].ackHandler,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].ackHandler,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].txopProcedure,typename,,,"""inet.linklayer.ieee80211.mac.originator.TxopProcedure"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].txopProcedure,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].txopProcedure,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].txopProcedure,txopLimit,,,-1s
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].txopProcedure,txopLimit,unit,s,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].recoveryProcedure,typename,,,"""inet.linklayer.ieee80211.mac.originator.QosRecoveryProcedure"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].recoveryProcedure,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].recoveryProcedure,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].recoveryProcedure,cwCalculatorModule,,,"""^"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].recoveryProcedure,rtsPolicyModule,,,"""^.^.^.rtsPolicy"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].recoveryProcedure,shortRetryLimit,,,7
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1].recoveryProcedure,longRetryLimit,,,4
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],typename,,,"""inet.linklayer.ieee80211.mac.channelaccess.Edcaf"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],displayStringTextFormat,,,"""{accessCategory}\n{contentionState}"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],displayStringTextFormat,mutable,,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],rxModule,,,"""^.^.^.rx"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],collisionControllerModule,,,"""^.collisionController"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],originatorMacDataServiceModule,,,"""^.^.originatorMacDataService"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],pendingQueueModule,,,""""""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],accessCategory,,,"""AC_BE"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],accessCategory,enum,"AC_BK,AC_BE,AC_VI,AC_VO",
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],aifsn,,,-1
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],cwMin,,,-1
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],cwMax,,,-1
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],muAifsn,,,-1
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],muCwMin,,,-1
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],muCwMax,,,-1
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],muEdcaTimer,,,-1s
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[1],muEdcaTimer,unit,s,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,typename,,,"""inet.linklayer.ieee80211.mac.queue.PendingQueue"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,displayStringTextFormat,,,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,packetCapacity,,,100
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,dataCapacity,,,-1b
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,dataCapacity,unit,b,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,dropperClass,,,"""inet::queueing::PacketAtCollectionEndDropper"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,comparatorClass,,,"""inet::ieee80211::MgmtOverDataComparator"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].pendingQueue,bufferModule,,,""""""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].inProgressFrames,typename,,,"""inet.linklayer.ieee80211.mac.queue.InProgressFrames"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].inProgressFrames,displayStringTextFormat,,,"""{numInProgress} packets"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].inProgressFrames,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].inProgressFrames,pendingQueueModule,,,"""^.pendingQueue"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].inProgressFrames,originatorMacDataServiceModule,,,"""^.^.^.originatorMacDataService"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].inProgressFrames,ackHandlerModule,,,"""^.ackHandler"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].contention,typename,,,"""inet.linklayer.ieee80211.mac.contention.Contention"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].contention,displayStringTextFormat,,,"""{fsmState}"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].contention,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].contention,initialChannelBusy,,,true
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].contention,backoffOptimization,,,true
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].ackHandler,typename,,,"""inet.linklayer.ieee80211.mac.originator.QosAckHandler"""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,param,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].ackHandler,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-3-20260808-12:40:39-38679,attr,SingleBssNetwork.host[2].wlan[0].mac.hcf.edca.edcaf[2].ackHandler,displayStringTextFormat,mutable,,
